date,clutch,treatment,age_days,age,time of day,time,time_group,intial # eggs,total_hatched,H,NH,percentage,notes
20150804,221,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,222,dark,4,4.25,6,0,1,7,0,0,7,0,
20150804,230,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,231,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,232,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,233,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,234,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,235,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,236,dark,4,4.25,6,0,1,10,0,0,10,0,
20150804,238,dark,4,4.25,6,0,1,7,0,0,7,0,
20150804,239,dark,4,4.25,6,0,1,7,0,0,7,0,
20150804,240,dark,4,4.25,6,0,1,7,0,0,7,0,
20150804,221,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,222,light,4,4.25,6,0,1,7,0,0,7,0,
20150804,230,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,231,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,232,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,233,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,234,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,235,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,236,light,4,4.25,6,0,1,10,0,0,10,0,
20150804,238,light,4,4.25,6,0,1,7,0,0,7,0,
20150804,239,light,4,4.25,6,0,1,7,0,0,7,0,
20150804,240,light,4,4.25,6,0,1,7,0,0,7,0,
20150804,221,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,222,photoperiod,4,4.25,6,0,1,7,0,0,7,0,
20150804,230,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,231,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,232,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,233,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,234,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,235,photoperiod,4,4.25,6,0,1,7,0,0,7,0,also changed to 7 initial here from 10
20150804,236,photoperiod,4,4.25,6,0,1,10,0,0,10,0,
20150804,238,photoperiod,4,4.25,6,0,1,7,0,0,7,0,
20150804,239,photoperiod,4,4.25,6,0,1,7,0,0,7,0,
20150804,240,photoperiod,4,4.25,6,0,1,7,0,0,7,0,
20150804,221,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,222,dark,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,230,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,231,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,232,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,233,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,234,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,235,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,236,dark,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,238,dark,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,239,dark,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,240,dark,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,221,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,222,light,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,230,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,231,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,232,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,233,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,234,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,235,light,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,236,light,4,4.333333333,8,2,1,10,2,2,8,0.2,
20150804,238,light,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,239,light,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,240,light,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,221,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,222,photoperiod,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,230,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,231,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,232,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,233,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,234,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,235,photoperiod,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,236,photoperiod,4,4.333333333,8,2,1,10,0,0,10,0,
20150804,238,photoperiod,4,4.333333333,8,2,1,7,2,2,5,0.285714286,
20150804,239,photoperiod,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,240,photoperiod,4,4.333333333,8,2,1,7,0,0,7,0,
20150804,221,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,222,dark,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,230,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,231,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,232,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,233,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,234,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,235,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,236,dark,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,238,dark,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,239,dark,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,240,dark,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,221,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,222,light,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,230,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,231,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,232,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,233,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,234,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,235,light,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,236,light,4,4.416666667,10,4,1,10,0,2,8,0.2,
20150804,238,light,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,239,light,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,240,light,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,221,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,222,photoperiod,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,230,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,231,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,232,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,233,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,234,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,235,photoperiod,4,4.416666667,10,4,1,7,1,1,6,0.142857143,3 died due to set up-- initial changed to 7 from 10 (march 2018)
20150804,236,photoperiod,4,4.416666667,10,4,1,10,0,0,10,0,
20150804,238,photoperiod,4,4.416666667,10,4,1,7,0,2,5,0.285714286,
20150804,239,photoperiod,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,240,photoperiod,4,4.416666667,10,4,1,7,0,0,7,0,
20150804,221,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,222,dark,4,4.5,12,6,2,7,0,0,7,0,
20150804,230,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,231,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,232,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,233,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,234,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,235,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,236,dark,4,4.5,12,6,2,10,0,0,10,0,
20150804,238,dark,4,4.5,12,6,2,7,0,0,7,0,
20150804,239,dark,4,4.5,12,6,2,7,0,0,7,0,
20150804,240,dark,4,4.5,12,6,2,7,0,0,7,0,
20150804,221,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,222,light,4,4.5,12,6,2,7,0,0,7,0,
20150804,230,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,231,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,232,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,233,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,234,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,235,light,4,4.5,12,6,2,10,0,0,10,0,
20150804,236,light,4,4.5,12,6,2,10,0,2,8,0.2,
20150804,238,light,4,4.5,12,6,2,7,0,0,7,0,
20150804,239,light,4,4.5,12,6,2,7,0,0,7,0,
20150804,240,light,4,4.5,12,6,2,7,0,0,7,0,
20150804,221,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,222,photoperiod,4,4.5,12,6,2,7,0,0,7,0,
20150804,230,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,231,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,232,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,233,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,234,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,235,photoperiod,4,4.5,12,6,2,7,0,1,6,0.142857143,
20150804,236,photoperiod,4,4.5,12,6,2,10,0,0,10,0,
20150804,238,photoperiod,4,4.5,12,6,2,7,4,6,1,0.857142857,"very dry, set up failure?"
20150804,239,photoperiod,4,4.5,12,6,2,7,0,0,7,0,
20150804,240,photoperiod,4,4.5,12,6,2,7,0,0,7,0,
20150804,221,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,222,dark,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,230,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,231,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,232,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,233,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,234,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,235,dark,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,236,dark,4,4.583333333,14,8,2,10,1,1,9,0.1,
20150804,238,dark,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,239,dark,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,240,dark,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,221,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,222,light,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,230,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,231,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,232,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,233,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,234,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,235,light,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,236,light,4,4.583333333,14,8,2,10,0,2,8,0.2,
20150804,238,light,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,239,light,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,240,light,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,221,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,222,photoperiod,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,230,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,231,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,232,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,233,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,234,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,235,photoperiod,4,4.583333333,14,8,2,7,0,1,6,0.142857143,
20150804,236,photoperiod,4,4.583333333,14,8,2,10,0,0,10,0,
20150804,238,photoperiod,4,4.583333333,14,8,2,7,0,6,1,0.857142857,
20150804,239,photoperiod,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,240,photoperiod,4,4.583333333,14,8,2,7,0,0,7,0,
20150804,221,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,222,dark,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,230,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,231,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,232,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,233,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,234,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,235,dark,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,236,dark,4,4.666666667,16,10,2,10,0,1,9,0.1,
20150804,238,dark,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,239,dark,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,240,dark,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,221,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,222,light,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,230,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,231,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,232,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,233,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,234,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,235,light,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,236,light,4,4.666666667,16,10,2,10,0,2,8,0.2,
20150804,238,light,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,239,light,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,240,light,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,221,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,222,photoperiod,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,230,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,231,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,232,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,233,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,234,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,235,photoperiod,4,4.666666667,16,10,2,7,0,1,6,0.142857143,
20150804,236,photoperiod,4,4.666666667,16,10,2,10,0,0,10,0,
20150804,238,photoperiod,4,4.666666667,16,10,2,7,0,6,1,0.857142857,
20150804,239,photoperiod,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,240,photoperiod,4,4.666666667,16,10,2,7,0,0,7,0,
20150804,221,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,222,dark,4,4.75,18,12,3,7,0,0,7,0,
20150804,230,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,231,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,232,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,233,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,234,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,235,dark,4,4.75,18,12,3,10,0,0,10,0,
20150804,236,dark,4,4.75,18,12,3,10,0,1,9,0.1,
20150804,238,dark,4,4.75,18,12,3,7,0,0,7,0,
20150804,239,dark,4,4.75,18,12,3,7,0,0,7,0,
20150804,240,dark,4,4.75,18,12,3,7,0,0,7,0,
20150804,221,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,222,light,4,4.75,18,12,3,7,0,0,7,0,
20150804,230,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,231,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,232,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,233,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,234,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,235,light,4,4.75,18,12,3,10,0,0,10,0,
20150804,236,light,4,4.75,18,12,3,10,0,2,8,0.2,
20150804,238,light,4,4.75,18,12,3,7,0,0,7,0,
20150804,239,light,4,4.75,18,12,3,7,0,0,7,0,
20150804,240,light,4,4.75,18,12,3,7,0,0,7,0,
20150804,221,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,222,photoperiod,4,4.75,18,12,3,7,0,0,7,0,
20150804,230,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,231,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,232,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,233,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,234,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,235,photoperiod,4,4.75,18,12,3,7,0,1,6,0.142857143,
20150804,236,photoperiod,4,4.75,18,12,3,10,0,0,10,0,
20150804,238,photoperiod,4,4.75,18,12,3,7,0,6,1,0.857142857,
20150804,239,photoperiod,4,4.75,18,12,3,7,0,0,7,0,
20150804,240,photoperiod,4,4.75,18,12,3,7,0,0,7,0,
20150804,221,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,222,dark,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,230,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,231,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,232,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,233,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,234,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,235,dark,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,236,dark,4,4.833333333,20,14,3,10,0,1,9,0.1,
20150804,238,dark,4,4.833333333,20,14,3,7,7,7,0,1,
20150804,239,dark,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,240,dark,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,221,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,222,light,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,230,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,231,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,232,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,233,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,234,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,235,light,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,236,light,4,4.833333333,20,14,3,10,0,2,8,0.2,
20150804,238,light,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,239,light,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,240,light,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,221,photoperiod,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,222,photoperiod,4,4.833333333,20,14,3,7,0,0,7,0,
20150804,230,photoperiod,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,231,photoperiod,4,4.833333333,20,14,3,10,0,0,10,0,
20150804,232,photoperiod,4,4.833333333,20,14,3,10,2,2,8,0.2,
